"cpc_subclass","year","appearance_count","appearance_count_log","alt_count","alt_log","group_count","group_log","yearly_degree","cumulative_degree","yearly_degree_log","cumulative_degree_log","degree","closeness","betweenness","eigenvector","degree_log","closeness_log","betweenness_log","eigenvector_log","funded_count","funded_log","log_economic_output","section","class","closeness_sqrt","eigenvector_sqrt","alt_sqrt"
"B25G",2022,273,5.61312810638807,6,1.94591014905531,41,3.73766961828337,87,1091,4.47733681447821,6.99576615630485,174,0.53011026293469,148.229073443917,0.0255143400977187,5.16478597392351,0.425339800085198,5.00548253101113,0.0251942819505392,15,2.77258872223978,15.7842602750263,"B","B25",0.728086713884198,0.15973208850359,2.44948974278318
"B25H",2022,363,5.89715386763674,6,1.94591014905531,43,3.78418963391826,111,1342,4.71849887129509,7.20266119652324,222,0.54159445407279,181.877628656557,0.0347654243868765,5.40717177146012,0.43281724059779,5.20881723329881,0.0341747579254355,12,2.56494935746154,15.6705747722266,"B","B25",0.73593101176183,0.186454885661054,2.44948974278318
"B25J",2022,7727,8.95260537589235,6,1.94591014905531,302,5.71373280550937,281,2976,5.64190707093811,7.99867136101578,562,0.641025641025641,2636.68642004435,0.0774403411974645,6.33327962813969,0.495321437230025,7.8776574558721,0.0745881736647358,814,6.70318811324086,15.7842601750263,"B","B25",0.800640769025436,0.278281047140233,2.44948974278318
"B26B",2022,947,6.85435450225502,2,1.09861228866811,192,5.26269018890489,108,1203,4.69134788222914,7.09340462586877,216,0.543006081668115,275.115456004459,0.0339736107676567,5.37989735354046,0.433732514830233,5.62081909710294,0.0334092542592592,9,2.30258509299405,15.7842601750263,"B","B26",0.736889463670173,0.184319317402319,1.4142135623731
"B26D",2022,897,6.8001700683022,2,1.09861228866811,268,5.59471137960184,150,2021,5.01727983681492,7.61184239958042,300,0.563570784490532,755.600923231695,0.0396225381866109,5.70711026474888,0.44697216999012,6.62883593243569,0.0388577032218124,47,3.87120101090789,15.7842601750263,"B","B26",0.750713516922755,0.199054108690604,1.4142135623731
"B26F",2022,175,5.17048399503815,2,1.09861228866811,86,4.46590811865458,80,1357,4.39444915467244,7.21376830811864,160,0.526981450252951,265.365659470459,0.0208701079046361,5.08140436498446,0.423292878325743,5.58487002446548,0.020655310623732,25,3.25809653802148,15.7842601750263,"B","B26",0.725934880173801,0.144464901981887,1.4142135623731
"B27B",2022,218,5.3890717298165,10,2.39789527279837,164,5.10594547390058,40,751,3.71357206670431,6.62273632394984,80,0.505254648342765,45.6449991413956,0.0121833829313514,4.39444915467244,0.408962085444524,3.84256572200571,0.0121097628791984,3,1.38629436111989,15.3566256226092,"B","B27",0.710812667545229,0.110378362604957,3.16227766016838
"B27C",2022,35,3.58351893845611,10,2.39789527279837,33,3.52636052461616,27,338,3.3322045101752,5.82600010738045,54,0.478927203065134,22.6899958732906,0.0061781339884786,4.00733318523247,0.391316962142137,3.16505284397442,0.00615912756135316,2,1.09861228866811,15.1234993228742,"B","B27",0.692045665447833,0.0786011067891452,3.16227766016838
"B27D",2022,37,3.63758615972639,10,2.39789527279837,16,2.83321334405622,30,335,3.43398720448515,5.8171111599632,60,0.490196078431373,162.089936260117,0.00661799524480559,4.11087386417331,0.398907707562005,5.09430180484232,0.00659619245524941,1,0.693147180559945,15.6457252146437,"B","B27",0.700140042014005,0.0813510617312742,3.16227766016838
"B27F",2022,38,3.66356164612965,10,2.39789527279837,43,3.78418963391826,31,366,3.46573590279973,5.90536184805457,62,0.472411186696901,64.9471441632509,0.00619354580256854,4.14313472639153,0.386901320087525,4.1888535751666,0.00617444462653064,3,1.38629436111989,15.6045959294471,"B","B27",0.687321749035269,0.0786990838737564,3.16227766016838
"B27G",2022,64,4.17438726989564,10,2.39789527279837,39,3.68887945411394,29,422,3.40119738166216,6.04737217904628,58,0.487900078064012,55.1484108940874,0.0061281185703467,4.07753744390572,0.397365782317413,4.02799837969915,0.00610941801234344,2,1.09861228866811,15.6456782128721,"B","B27",0.698498445283891,0.0782823004921719,3.16227766016838
"B27H",2022,2,1.09861228866811,10,2.39789527279837,11,2.484906649788,5,81,1.79175946922805,4.40671924726425,10,0.36699941280094,1.44568056852468,0.000367711070191988,2.39789527279837,0.31261812818864,0.894323435329185,0.00036764348104484,3,1.38629436111989,14.220419235122,"B","B27",0.605804764590821,0.0191757938608024,3.16227766016838
"B27J",2022,5,1.79175946922805,10,2.39789527279837,6,1.94591014905531,9,73,2.30258509299405,4.30406509320417,18,0.455539358600583,29.056357357768,0.00186997835284881,2.94443897916644,0.375376525129985,3.40307419793242,0.00186823211993506,0,0,14.6771268924776,"B","B27",0.674936558945049,0.0432432463264359,3.16227766016838
"B27K",2022,131,4.88280192258637,10,2.39789527279837,95,4.56434819146784,33,394,3.52636052461616,5.97888576490112,66,0.491738788355626,187.781475377642,0.00781170987650577,4.20469261939097,0.399942411625513,5.24059013119438,0.00778135644324176,9,2.30258509299405,13.803494482973,"B","B27",0.701240891816518,0.0883838779218573,3.16227766016838
"B27L",2022,18,2.94443897916644,10,2.39789527279837,43,3.78418963391826,13,213,2.63905732961526,5.36597601502185,26,0.457875457875458,7.27966883879119,0.00245037813726823,3.29583686600433,0.376980210099478,2.11380297228226,0.00244738085607678,9,2.30258509299405,15.2707305302379,"B","B27",0.676664952450958,0.0495012942989194,3.16227766016838
"B27M",2022,71,4.27666611901606,10,2.39789527279837,39,3.68887945411394,44,493,3.80666248977032,6.20253551718792,88,0.501202886928629,126.424501293436,0.0108982829950241,4.48863636973214,0.406266711357501,4.84752404249223,0.010839324685013,2,1.09861228866811,14.8469775270336,"B","B27",0.707956839735749,0.104394841802764,3.16227766016838
"B27N",2022,182,5.20948615284142,10,2.39789527279837,43,3.78418963391826,57,760,4.06044301054642,6.63463335786169,114,0.51062091503268,134.60973473043,0.0144332399529536,4.74493212836325,0.412520768314853,4.90978116297693,0.014330072256385,17,2.89037175789616,15.4306919835304,"B","B27",0.714577438093787,0.120138419970273,3.16227766016838
"B28B",2022,628,6.44413125670044,2,1.09861228866811,404,6.00388706710654,124,1688,4.8283137373023,7.4318919168078,248,0.550660792951542,195.037759718364,0.0374390961278324,5.51745289646471,0.438681158116694,5.27830729229988,0.036755268872265,158,5.06890420222023,15.7842601750263,"B","B28",0.742065221494406,0.193491850287893,1.4142135623731
"B28C",2022,196,5.28320372873799,2,1.09861228866811,230,5.44241771052179,37,510,3.63758615972639,6.2363695902037,74,0.505254648342765,9.11603091169762,0.0132008290749285,4.31748811353631,0.408962085444524,2.31412138452642,0.0131144574187639,4,1.6094379124341,15.7842601750263,"B","B28",0.710812667545229,0.114894860959612,1.4142135623731
"B28D",2022,179,5.19295685089021,2,1.09861228866811,98,4.59511985013459,61,903,4.12713438504509,6.80682936039218,122,0.516102394715111,63.7614316251201,0.0175600495943428,4.81218435537242,0.416142827627343,4.1707102351914,0.0174076533935271,38,3.66356164612965,15.7289980005737,"B","B28",0.718402668922598,0.132514337316167,1.4142135623731
"B29B",2022,1309,7.1777824161952,4,1.6094379124341,291,5.67675380226828,153,2154,5.03695260241363,7.67554600253785,306,0.565610859728507,586.80056241483,0.0420895622652182,5.7268477475872,0.448276073539971,6.37638771079761,0.0412278919073736,135,4.91265488573605,15.7474059355058,"B","B29",0.752071046995234,0.205157408506781,2
"B29C",2022,20598,9.93299780991007,4,1.6094379124341,4509,8.41405243249672,402,6171,5.99893656194668,8.72777821348305,804,0.734430082256169,8211.64998563502,0.0966220474795519,6.69084227741856,0.550678876587044,9.01343092571712,0.0922345890926069,1916,7.55851674304564,15.7842600750263,"B","B29",0.856988962738826,0.310840871636199,2
"B29D",2022,1377,7.2283884515736,4,1.6094379124341,489,6.19440539110467,211,2918,5.35658627467201,7.97899637085411,422,0.598659003831418,910.80001350288,0.0617935140038467,6.04737217904628,0.469165155219251,6.81542068258838,0.0599594726573916,271,5.605802066296,15.7842601750263,"B","B29",0.773730575737716,0.248583012299406,2
"B30B",2022,541,6.29526600143965,0,0,264,5.57972982598622,120,1714,4.79579054559674,7.44716835960004,240,0.548245614035088,1257.60056557269,0.0347625645281876,5.48479693349065,0.437122427978856,7.13775572045924,0.034171994146734,67,4.21950770517611,15.7842600750263,"B","B30",0.740436097198865,0.186447216466719,0
"B31B",2022,569,6.3456363608286,3,1.38629436111989,305,5.72358510195238,46,416,3.85014760171006,6.0330862217988,92,0.507717303005686,41.9414537826755,0.0139697537386584,4.53259949315326,0.410596787161692,3.75983764801808,0.0138730760640078,0,0,15.7842601750263,"B","B31",0.712542842926435,0.118193712771274,1.73205080756888
"B31C",2022,21,3.09104245335832,3,1.38629436111989,21,3.09104245335832,9,120,2.30258509299405,4.79579054559674,18,0.458211143695015,0,0.00269672412464306,2.94443897916644,0.377210440450565,0,0.00269309448809536,0,0,15.7842601750263,"B","B31",0.676912951342353,0.0519299925345947,1.73205080756888
"B31D",2022,158,5.06890420222023,3,1.38629436111989,87,4.47733681447821,48,549,3.89182029811063,6.30991827822652,96,0.50978792822186,67.7826637567999,0.0143862056070934,4.57471097850338,0.411969196077341,4.23095173290786,0.014283706034914,7,2.07944154167984,15.7700103397228,"B","B31",0.713994347471925,0.119942509591443,1.73205080756888
"B31F",2022,144,4.97673374242057,3,1.38629436111989,137,4.92725368515721,49,669,3.91202300542815,6.50727771238501,98,0.506072874493927,93.3198302831815,0.0120785349561772,4.59511985013459,0.409505517645169,4.54669145685495,0.0120061715658991,2,1.09861228866811,15.7842601750263,"B","B31",0.71138799153059,0.109902388309705,1.73205080756888
"B32B",2022,22834,10.0360497256191,0,0,1034,6.94215670569947,380,5510,5.9427993751267,8.61450137388324,760,0.715102974828375,7700.35664743031,0.0927138840753756,6.63463335786169,0.539473122447062,8.94915178030046,0.0886644037235728,1226,7.11232744471091,15.7842601750263,"B","B32",0.845637614364673,0.304489546742373,0
"B33Y",2022,4771,8.47052078321781,0,0,11,2.484906649788,272,2419,5.60947179518496,7.79152281915073,544,0.634517766497462,1953.36104733523,0.0757359492391367,6.30078579466324,0.49134781680642,7.57781858899134,0.0730050312886286,838,6.73221070646721,15.5260669269141,"B","B33",0.796566234846458,0.275201651955683,0
"B41C",2022,45,3.8286413964891,10,2.39789527279837,61,4.12713438504509,25,509,3.25809653802148,6.23441072571837,50,0.491738788355626,4.59882897771499,0.00810646781206702,3.93182563272433,0.399942411625513,1.722557464752,0.00807378690091015,6,1.94591014905531,15.7842601750263,"B","B41",0.701240891816518,0.0900359251191824,3.16227766016838
"B41F",2022,772,6.65027904858742,10,2.39789527279837,441,6.0913098820777,98,1382,4.59511985013459,7.23201033166476,196,0.536480686695279,258.446551447191,0.0293071757633399,5.28320372873799,0.429494532835,5.55855071394353,0.0288859310245116,22,3.13549421592915,15.7842601750263,"B","B41",0.73244841913631,0.171193387031567,3.16227766016838
"B41J",2022,8492,9.04699757378001,10,2.39789527279837,970,6.87832646829133,200,3040,5.30330490805908,8.01994168767737,400,0.591296121097446,1107.12840748901,0.0581089347760142,5.99396142730657,0.464548854662656,7.01042775182793,0.0564832910620788,105,4.66343909411207,15.7582774573753,"B","B41",0.768957814901081,0.24105794899985,3.16227766016838
"B41K",2022,69,4.24849524204936,10,2.39789527279837,87,4.47733681447821,22,216,3.13549421592915,5.37989735354046,44,0.484120836560806,5.01635983074148,0.00723533049998403,3.80666248977032,0.394822567684163,1.79448239714966,0.00720928107160824,7,2.07944154167984,14.9646933380351,"B","B41",0.695787924989221,0.0850607459406749,3.16227766016838
"B41L",2022,14,2.70805020110221,10,2.39789527279837,144,4.97673374242057,17,172,2.89037175789616,5.15329159449778,34,0.470278404815651,10.4130730979847,0.00372094095816929,3.55534806148941,0.385451773889483,2.43475946135115,0.00371403538222132,0,0,15.597308520966,"B","B41",0.685768477560504,0.0609995160486482,3.16227766016838
"B41M",2022,973,6.88141130364254,10,2.39789527279837,217,5.38449506278909,148,1995,5.00394630594546,7.59890045687141,296,0.563063063063063,674.20981757366,0.0412092419919848,5.6937321388027,0.44664739807458,6.51502348342139,0.0403827703877622,62,4.14313472639153,15.7842601750263,"B","B41",0.75037528148458,0.203000596038497,3.16227766016838
"B41N",2022,46,3.85014760171006,10,2.39789527279837,59,4.0943445622221,29,504,3.40119738166216,6.22455842927536,58,0.498802873104549,15.5326767760057,0.00907430541719041,4.07753744390572,0.40466670487214,2.80533883314558,0.00903338129347534,3,1.38629436111989,15.7842601750263,"B","B41",0.706259777351471,0.0952591487322368,3.16227766016838
"B42B",2022,23,3.17805383034795,4,1.6094379124341,24,3.2188758248682,19,235,2.99573227355399,5.46383180502561,38,0.461254612546125,11.1353972172735,0.0036525788047901,3.66356164612965,0.37929539037478,2.4961265718339,0.0036459243378814,0,0,15.7842601750263,"B","B42",0.679157281155202,0.0604365684398949,2
"B42C",2022,62,4.14313472639153,4,1.6094379124341,53,3.98898404656427,22,435,3.13549421592915,6.07764224334903,44,0.478560490045942,18.290595693015,0.00511381864698866,3.80666248977032,0.391068972592138,2.95961770736437,0.00510078748353512,0,0,15.7572613648603,"B","B42",0.691780666140607,0.0715109687180132,2
"B42D",2022,791,6.67456139181443,4,1.6094379124341,191,5.25749537202778,93,1461,4.54329478227,7.28756064030972,186,0.533276450511945,206.192830764074,0.0285509446343938,5.23110861685459,0.427406916646601,5.33364990922722,0.0281509618296074,38,3.66356164612965,15.673117282865,"B","B42",0.730257797296233,0.168970247778696,2
"B42F",2022,60,4.11087386417331,4,1.6094379124341,138,4.93447393313069,25,445,3.25809653802148,6.10031895202006,50,0.479294478527607,18.0074717744176,0.00624427607664912,3.93182563272433,0.391565270419131,2.94483215314856,0.00622486136342519,2,1.09861228866811,15.7099403323861,"B","B42",0.692310969527139,0.0790207319419981,2
"B43K",2022,277,5.62762111369064,2,1.09861228866811,195,5.27811465923052,38,795,3.66356164612965,6.67959918584438,76,0.504846526655897,22.7605448362914,0.0121843794693694,4.34380542185368,0.408690917357047,3.16802642505188,0.0121107474216681,1,0.693147180559945,15.7842601750263,"B","B43",0.710525528504006,0.110382876703633,1.4142135623731
"B43L",2022,86,4.46590811865458,2,1.09861228866811,158,5.06890420222023,48,688,3.89182029811063,6.53524127101366,96,0.508543531326281,64.8404104028592,0.014629812880161,4.57471097850338,0.411144636559766,4.18723378968564,0.0145238295943325,8,2.19722457733622,15.7842601750263,"B","B43",0.713122381731412,0.12095376339809,1.4142135623731
"B43M",2022,16,2.83321334405622,2,1.09861228866811,40,3.71357206670431,16,384,2.83321334405622,5.95324333428778,32,0.480030721966206,5.18557401449495,0.0048497681106996,3.49650756146648,0.392062845645852,1.82221980905547,0.004838045870157,0,0,15.7842601750263,"B","B43",0.692842494342117,0.0696402764978687,1.4142135623731
"B44B",2022,48,3.89182029811063,3,1.38629436111989,62,4.14313472639153,35,471,3.58351893845611,6.15697898558556,70,0.500400320256205,23.6472214586314,0.009810652633131,4.26267987704132,0.40573195267279,3.20466417440438,0.00976284063751162,1,0.693147180559945,15.7053427968712,"B","B44",0.707389793717866,0.0990487386751139,1.73205080756888
"B44C",2022,286,5.65948221575962,3,1.38629436111989,85,4.45434729625351,114,1747,4.74493212836325,7.46622755621548,228,0.543478260869565,309.562952154791,0.0327383733838731,5.43372200355424,0.43403848055222,5.73838662528353,0.0322138893120952,14,2.70805020110221,15.7842601750263,"B","B44",0.737209780774486,0.180937484739545,1.73205080756888
"B44D",2022,89,4.49980967033027,3,1.38629436111989,36,3.61091791264422,43,711,3.78418963391826,6.56807791141198,86,0.508130081300813,48.1327347620271,0.0129841223649681,4.46590811865458,0.410870526675072,3.89452550842188,0.0129005512690485,9,2.30258509299405,15.7677838565905,"B","B44",0.712832435640251,0.113947893201095,1.73205080756888
"B44F",2022,96,4.57471097850338,3,1.38629436111989,25,3.25809653802148,64,949,4.17438726989564,6.85646198459459,128,0.516102394715111,51.9324175034112,0.0199191554458113,4.85981240436167,0.416142827627343,3.96901595842242,0.0197233647881385,6,1.94591014905531,15.7842601750263,"B","B44",0.718402668922598,0.14113523814346,1.73205080756888
"B60B",2022,1125,7.02642680869964,18,2.94443897916644,612,6.41836493593621,131,1542,4.88280192258637,7.34148385236316,262,0.553097345132743,208.501971244583,0.0416732138774085,5.57215403217776,0.44025122419358,5.34473314859994,0.0408282798228148,45,3.8286413964891,15.6978194039712,"B","B60",0.743705146635912,0.204140181927538,4.24264068711928
"B60C",2022,2886,7.96797317966293,18,2.94443897916644,668,6.50578406012823,144,2028,4.97673374242057,7.61529833982581,288,0.560035842293907,286.353036561339,0.0481096346660473,5.66642668811243,0.444708796826933,5.66071155236386,0.0469881936582291,61,4.12713438504509,15.7842601750263,"B","B60",0.748355425111562,0.219339086042701,4.24264068711928
